id_lista,categoria,classe,geometria,nome_geografico,lat,long,uf
549,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Plama,-16.1898,-48.0792,GO
550,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Planalto,-20.4567,-56.0625,MS
551,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Planeste,-8.55606,-46.8503,MA
552,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Planorte,-13.9428,-58.8958,MT
553,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Pontal,-19.9701,-50.9706,MG
554,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Ponte Funda,-21871,-52164,SP
555,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Porto Seguro,-7.13156,-52728,PA
556,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Poruína,-18.1198,-52.2172,GO
557,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Potrich,-12.9161,-55.5351,MT
558,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Pouso Redondo,-12.9777,-61.0491,RO
559,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primavera,-21.3858,-53.5975,MS
560,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primavera,-16.2469,-57.6218,MT
561,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primavera,-19.5056,-55.9074,MS
562,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primavera,-19.4801,-52.7981,MS
563,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primavera,-17.6868,-42.2892,MG
564,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Primeiro de Maio,-17.8771,-54.9422,MS
565,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Princesa do Sul,-23.7696,-54.6775,MS
566,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Procomp 2,-22.8498,-55.4101,MS
567,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Procomp I,-23.6461,-54.7145,MS
568,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Progresso,-19.7177,-52.8445,MS
569,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Promissão,-13.8971,-57.1044,MT
570,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Providência,-10.1144,-61.3914,MT
571,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Querubim,-12.7429,-45.23,BA
572,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rancho Belo,-21.7178,-53.1021,MS
573,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rancho do Planalto,-18.1435,-53.3639,MS
574,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rancho Esperança,-22872,-55.4949,MS
575,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Reata,-13.6262,-57.5828,MT
576,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rebeca,-12.6827,-43.8716,BA
577,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Redenção,-22.7166,-48.0489,SP
578,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Renascença,-16.1167,-46.3543,MG
579,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Requinte,-12812,-46.1408,BA
580,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Retiro do Bom Fim,-18.6813,-49.9875,MG
581,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Retiro do Cervo I,-20.3506,-53.9705,MS
582,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Reunidas Baumgart Iv,-16.8704,-50.9598,GO
583,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Ribeirão,-8.00894,-45333,PI
584,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Ribeirão,-18.7636,-52.9171,MS
585,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Ribeirão,-22.4152,-43.7745,RJ
586,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Bonito,-19.1994,-52.9631,MS
587,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Brilhante,-12.8038,-45.7219,BA
588,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Crixás,-13.7383,-50.0147,GO
589,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Fontoura,-11.5592,-52.2511,MT
590,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Lagoa,-20.8326,-53.0682,MS
591,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Lagoa,-20.8353,-53.2039,MS
592,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Largo,-5.19249,-43.5994,MA
593,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rio Verde,-17.9843,-52.5752,GO
594,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rocador I,-12.1551,-52.2789,MT
595,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rosa dos Ventos,-18.3016,-49.8461,GO
596,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Rosa - Paralelo 10,-9.97122,-61.2301,MT
597,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Saco da Tapera,-16.3478,-45.3425,MG
598,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sagarana,-13.7519,-46.1625,BA
599,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sagrado Coração de Jesus,-15.0907,-60.1155,MT
600,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Salto Bello Ii,-14.9648,-53.4922,MT
601,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda San Jose I,-19.8149,-53.8278,MS
602,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sansara,-16.6028,-43.7714,MG
603,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Ada,-22.6625,-53.7295,MS
604,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Adélia,-10.7203,-52.2774,MT
605,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Alaide,-22.0211,-54.9362,MS
606,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Alice,-15584,-58.0456,MT
607,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Ana,-13.0048,-61.2404,RO
608,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Ana,-22.0336,-54.1909,MS
609,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Cecília Ii,-18.1445,-56.1004,MS
610,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Clara,-10.7029,-48.1948,TO
611,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Cristina,-20.7002,-56.0187,MS
612,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Cruz,-14.2184,-46839,GO
613,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Cruz,-15.1862,-59.9333,MT
614,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Delfina,-20.0274,-56.3205,MS
615,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Elisa,-20531,-50636,SP
616,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Elza,-18684,-53287,MS
617,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Fé,-21.4739,-55.8779,MS
618,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Fé,-20.9245,-47.8684,SP
619,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Fé,-9.58989,-50.3511,PA
620,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Fé do Guaporé,-14.0144,-59.8821,MT
621,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Fé do Xingu,-10.3131,-52.2025,MT
622,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Feliciana,-20.9449,-56676,MS
623,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Helena,-16.1692,-58.1405,MT
624,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Helena,-21.9757,-53417,MS
625,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Helena do Pindó,-22894,-53.8676,MS
626,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Ilídia,-22324,-53.0955,MS
627,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Inês,-21.7015,-54.3696,MS
628,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Izabel,-14.2653,-47.0276,GO
629,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Josefa,-22.7694,-53.9576,MS
630,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Júlia,-13.7323,-51.3406,MT
631,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Julieta,-21.5802,-49.8748,SP
632,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Laura,-10.8628,-54.9153,MT
633,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Lúcia,-21.0342,-57.7412,MS
634,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Luíza,-22.4831,-48.5245,SP
635,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Luzia,-9.77057,-58063,MT
636,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Luzia,-13.9948,-55.9408,MT
637,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Luzia,-6.82692,-45.4066,MA
638,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-15.7401,-57.4834,MT
639,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-18.2102,-55.4653,MS
640,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-20.3461,-52319,MS
641,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-22.0066,-49413,SP
642,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-23.4958,-51.32,PR
643,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-10.9653,-46.2624,BA
644,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-18.5866,-48.8704,MG
645,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-21.5064,-56.4209,MS
646,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria,-15.3777,-57.6814,MT
647,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria da Mata,-20.7245,-50.9722,SP
648,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria do Jauru,-15.8246,-58.5519,MT
649,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Maria do Porto da Capivara,-17.1447,-56.5979,MT
650,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Marina,-20.8473,-50788,SP
651,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Mônica,-6.51466,-48.2676,TO
652,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Mônica,-15.9988,-43.7385,MG
653,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Mônica,-15.9357,-48.6466,GO
654,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santana,-11.6684,-45.7284,BA
655,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santângelo Agropecuária,-20.1321,-56.3707,MS
656,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sant'Anna do Apa,-21.9959,-56.24,MS
657,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Olinda,-20.7584,-55.0338,MS
658,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Rita,-17.3468,-53.1942,GO
659,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Rita,-22.9427,-54.1046,MS
660,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Rita do Araguaia,-15.4371,-51.5996,GO
661,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Rosa,-14.5413,-50462,GO
662,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Sílvia,-14.3882,-51.3811,MT
663,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Teresinha,-13.6715,-55.5334,MT
664,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Tereza,-18.3029,-57.5071,MS
665,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Terezinha,-20.4989,-52.3687,MS
666,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Terezinha,-10.3249,-50.9501,MT
667,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santa Vergínia,-21.4881,-52.4074,MS
668,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santiago de Compostela,-13451,-60.2706,MT
669,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo André,-20.3441,-56.6974,MS
670,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo André,-13.6864,-55.9875,MT
671,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Ângelo,-12793,-46.0942,BA
672,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-16.7168,-46.5219,MG
673,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-11.7082,-45.9854,BA
674,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-15305,-54.9006,MT
675,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-21.4106,-53.3081,MS
676,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-17.0692,-45.4476,MG
677,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio,-15.6178,-51814,MT
678,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio da Serra do Boqueirão,-11.6595,-43.8164,BA
679,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio do Guaporé,-16.0087,-59.9208,MT
680,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santo Antônio do Paraíso,-17.4918,-55223,MT
681,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santos Reis,-17.5471,-46.9783,MG
682,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Santri,-17.1576,-56.6148,MT
683,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Bento,-21.0717,-55.1247,MS
684,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Diego,-10628,-45.7437,BA
685,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Francisco,-17.5007,-51.5973,GO
686,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Francisco,-10.1583,-53.6995,MT
687,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Francisco,-17.8601,-55.7844,MS
688,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Francisco,-11.6943,-45.5112,BA
689,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Francisco do Itaquerê,-21.7638,-48.5824,SP
690,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Gabriel,-18.9642,-44.2721,MG
691,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São João,-22.7893,-49.3392,SP
692,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São João,-19.2615,-52.9,MS
693,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Joaquim,-20.3521,-51.5456,MS
694,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Joaquim,-21.4877,-56.4864,MS
695,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Joaquim I,-19.0089,-50.4316,MG
696,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Joaquim O.B.,-20.8282,-51.0078,SP
697,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Jorge,-17.5235,-54.8211,MT
698,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José,-21.7451,-49.1653,SP
699,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José da Lagoa,-14582,-50.7083,GO
700,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José das Reunidas,-11.0166,-52.3679,MT
701,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José do Cangalha,-19505,-52.6045,MS
702,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José do Paranaíba,-18.3875,-48.8616,MG
703,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São José O.B.,-21.4251,-46.7548,SP
704,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Judas,-13.3774,-50.4239,GO
705,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Lucas,-15.7114,-59.2369,MT
706,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Luiz,-17.4657,-47.2543,MG
707,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Luiz do Matão,-19.8701,-50.6529,MG
708,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Luiz do Oeste,-18.8627,-54.3492,MS
709,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Marcos,-22.2933,-54.9408,MS
710,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Marcos,-15.4096,-53.3359,MT
711,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Mateus,-13.9257,-59.9885,MT
712,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Matheus,-20.3175,-51.7814,MS
713,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Miguel,-21.8692,-50.1172,SP
714,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Miguel,-12608,-46.2394,BA
715,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Miguel,-15.9728,-46.7098,MG
716,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Paulo,-18.0996,-53.1539,MS
717,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Paulo,-20.87,-52.1679,MS
718,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Paulo,-14.98,-51333,GO
719,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Paulo dos Palmares,-23.2702,-49.5466,SP
720,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Pedro,-23.6638,-54079,MS
721,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Pedro,-21.7947,-53.4744,MS
722,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Sebastião,-18.1452,-51.2739,GO
723,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Sebastião,-18.0412,-56004,MS
724,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Sebastião,-19.9964,-47516,SP
725,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Sebastião do Jatobazinho,-18.5754,-57.5097,MS
726,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda São Vicente,-19.3105,-48.3431,MG
727,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sapucaí,-8.29902,-45.7638,MA
728,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Saudade,-14.1438,-51.0173,MT
729,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Savannah,-14699,-45.8304,BA
730,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Scheffer,-8.34257,-65.7122,AM
731,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Seis Palmas,-21.0955,-57.7171,MS
732,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sequóia,-17.6531,-42.2656,MG
733,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serra Azul,-14.6676,-54.5684,MT
734,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serra Azul,-11936,-40.0499,BA
735,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serra do Cabral,-17698,-44348,MG
736,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serra Dourada,-13.1052,-48.3826,TO
737,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serrana,-13.9306,-46.2322,BA
738,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serra Vermelha,-6.87464,-45.3072,MA
739,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Serrito,-22.4097,-54.9872,MS
740,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sete de Setembro,-13.8802,-52.4005,MT
741,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Shangri-Lá,-22.2952,-49212,SP
742,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Simarelli,-13.6049,-59.3178,MT
743,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Siriema,-13.5632,-59.2662,MT
744,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sol Aberto,-12.8957,-58.5739,MT
745,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sombra da Serra,-18996,-55.1338,MS
746,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sonho Dourado,-20.4692,-50.1406,SP
747,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Soya,-12.9222,-45.5697,BA
748,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sperafico,-23.1905,-55.2899,MS
749,AER,pista_ponto_pouso,Linha,Aeródromo Fazendas Reunidas,-17.7508,-51.1537,GO
750,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Sumaré,-21.5423,-53.3448,MS
751,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Suri,-14.8151,-53.1234,MT
752,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tábua,-13.3066,-56.5732,MT
753,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tanguru,-12.7224,-52.3762,MT
754,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tapayuna,-10.7065,-55.9328,MT
755,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tapijara,-23.2197,-49.0763,SP
756,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tauá,-16.9837,-39164,BA
757,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Thália,-25.5201,-49.6832,PR
758,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Thauá,-17.7148,-54.4116,MS
759,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Timbaúba,-12.5191,-46.1507,TO
760,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Timbaúba,-12.5191,-46.1507,BA
761,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Timbaúba I,-12.5275,-46186,TO
762,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Toca da Onça,-15.2782,-51.4129,GO
763,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Topázio Imperial,-14.9677,-43.3156,MG
764,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Torrão de Ouro,-18.1808,-54502,MS
765,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tosana,-22.5969,-42025,RJ
766,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Touro Branco,-23.0131,-53791,MS
767,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Travessão,-16144,-60.1205,MT
768,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Três Companheiros,-16.6828,-52253,GO
769,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Três Irmãos,-20.2282,-50.9687,SP
770,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Três Marias,-19503,-53.0486,MS
771,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Triângulo,-13.5806,-49.8208,GO
772,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Triflora,-12.4476,-45.6716,BA
773,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tropical,-12.8856,-61298,RO
774,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tucano,-13.5848,-57.5649,MT
775,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tucunaré,-13.4657,-58.8663,MT
776,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Tuju Puitan,-23.3414,-54.5684,MS
777,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Turmalina,-21983,-50.9723,SP
778,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Uberaba,-17275,-57.8971,MT
779,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Uirapuru,-12.1002,-54.1758,MT
780,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Uirapuru,-6.85431,-48.4386,TO
781,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda União,-19.7572,-55.4797,MS
782,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Uval,-17.3055,-56.4981,MS
783,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vaca Mocha,-22.2215,-57158,MS
784,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vale Verde,-19672,-48.9949,MG
785,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vale Verde,-9.95796,-49.7546,TO
786,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vanguarda,-14.9116,-51.2786,MT
787,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vargem das Flores,-17.8492,-49.5827,GO
788,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Varjadão,-12.3359,-49.6205,TO
789,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Varnier,-12.9934,-57.4108,MT
790,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Ventura I,-13.1931,-46.2835,BA
791,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vera Cruz,-14.8737,-52.1107,MT
792,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vertente,-15.8965,-55.3179,MT
793,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Villa Terezinha,-17.4059,-43.9398,MG
794,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vista Alegre,-22.5985,-53.6917,MS
795,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vista Alegre,-20.6617,-50.8435,SP
796,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vista Alegre,-19.9967,-51.5146,MS
797,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vista Verde,-8.49152,-44.3845,PI
798,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vitória do Ivinhema,-22.5121,-53.6704,MS
799,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Volta Grande,-21455,-55.4563,MS
800,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vô Zeca,-10.3551,-50.6826,MT
801,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Vr,-10.1146,-52.5081,MT
802,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda W. Egido Iii,-15.9379,-46.4803,MG
803,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Xaimite,-14.0917,-52.9045,MT
804,AER,pista_ponto_pouso,Linha,Aeródromo Fazenda Yara,-21.0656,-54.1143,MS
805,AER,pista_ponto_pouso,Linha,Aeródromo Filial,-20.0056,-48.9616,MG
806,AER,pista_ponto_pouso,Linha,Aeródromo Fonte Nova,-2.53265,-66.0832,AM
807,AER,pista_ponto_pouso,Linha,Aeródromo Formiga,-20.3943,-45.4832,MG
808,AER,pista_ponto_pouso,Linha,Aeródromo Formoso do Araguaia,-11.4832,-49.9559,TO
809,AER,pista_ponto_pouso,Linha,Aeródromo Forte Coimbra,-19.9053,-57.78,MS
810,AER,pista_ponto_pouso,Linha,Aeródromo Foz do Areia,-25.9817,-51.6407,PR
811,AER,pista_ponto_pouso,Linha,Aeródromo Francisco Correa da Cruz,-7.53472,-63.0713,AM
812,AER,pista_ponto_pouso,Linha,Aeródromo Francisco de Assis,-21.7916,-43.3861,MG
